Id,SalePrice
1759,211683.48102664202
1760,180084.81612295465
1761,196203.8700175387
1762,204951.31572276953
1763,169357.96793112668
1764,114229.60853780928
1765,239463.01756236475
1766,221630.17468035108
1767,256177.3507462183
1768,145631.29724225908
1769,172783.40471564716
1770,134632.53696362366
1771,134528.80456877276
1772,148914.26471928568
1773,130086.42991375051
1774,195845.13618125033
1775,119623.55490239222
1776,130509.5735473311
1777,105025.53003327448
1778,137484.95648987475
1779,118812.50912371617
1780,165006.67031414117
1781,130333.09781216021
1782,84215.65980859645
1783,134011.51616502137
1784,100398.31727411805
1785,107252.8129064183
1786,173536.1137244228
1787,138046.54576024448
1788,44757.64697209641
1789,103207.65385880577
1790,101993.15182464742
1791,227804.7922768619
1792,175866.85441198543
1793,144094.8257685617
1794,146506.6697607352
1795,131121.47774023173
1796,96700.19813329642
1797,131766.61121396595
1798,106232.57688708596
1799,92134.53212125707
1800,106294.71517131155
1801,124712.9813607572
1802,115353.57000789906
1803,178122.08292574625
1804,148101.35518045878
1805,127651.82004285206
1806,119030.45162633332
1807,168693.0492909852
1808,119095.42331299267
1809,123290.9078977348
1810,159660.60285370858
1811,71037.97094934629
1812,104177.96911160785
1813,126258.33039411751
1814,109829.850089376
1815,56353.08379010313
1816,83521.06038261786
1817,163668.03938475333
1818,196361.94323645113
1819,96100.692538902
1820,68613.60241662286
1821,96616.96137135502
1822,145452.68402587116
1823,53784.01844428023
1824,129631.12231640314
1825,135283.96017641155
1826,108530.3070515396
1827,108409.07423220045
1828,157990.5460648135
1829,185070.09340038447
1830,198544.43463138002
1831,179183.4714164682
1832,130927.82984434722
1833,171936.46828449142
1834,114796.54678231782
1835,132515.06431373168
1836,142940.27493958434
1837,124780.06021253049
1838,134662.85898282198
1839,64817.48668642736
1840,164121.07014369266
1841,130289.48663414521
1842,87542.1418712574
1843,142991.1838989437
1844,102220.48284178291
1845,133290.30997977755
1846,153575.6518147059
1847,187894.27942589927
1848,33366.566661208584
1849,121764.82234910346
1850,130453.43001578255
1851,145055.5037147652
1852,107427.5276706165
1853,150015.0718979183
1854,170476.3608591212
1855,150228.5680726764
1856,230863.73771729326
1857,146623.76654369233
1858,78942.12169161031
1859,64948.08456371244
1860,136542.7815060339
1861,63461.92622976327
1862,264720.2799815573
1863,263592.60516070167
1864,263603.25990236964
1865,303927.82750976546
1866,282422.44469525217
1867,205843.0457831378
1868,280628.59048226906
1869,208422.6856072821
1870,225619.48568613472
1871,219150.51213660053
1872,165958.50242666042
1873,239874.97299073002
1874,115057.49182452536
1875,204279.97779979085
1876,216076.3145315465
1877,216561.70581513672
1878,200249.28358820942
1879,106587.24638465597
1880,139568.04734357895
1881,259573.44584720331
1882,226794.02467651892
1883,185922.81669600998
1884,201585.00235656765
1885,248876.04964486125
1886,270832.3786255552
1887,220747.0558628685
1888,268176.8222086235
1889,155716.6053637322
1890,134752.2574371448
1891,124348.26802538232
1892,89192.57985275242
1893,154504.30323248776
1894,91625.79612999468
1895,194702.8908214365
1896,118867.77964798443
1897,147519.78503230162
1898,99677.64559299687
1899,122704.24636636398
1900,94924.17527869003
1901,191096.44547621583
1902,168402.51134340727
1903,190589.20366311702
1904,139025.41861940266
1905,208064.5004305809
1906,174517.91258130083
1907,243615.51543802206
1908,100221.13353278404
1909,134306.93057899276
1910,123232.96366903424
1911,211944.54514370425
1912,288813.97168324795
1913,167202.13800830254
1914,59853.44965020744
1915,252060.29113809962
1916,86084.2960480879
1917,249929.65323642676
1918,127064.54827079282
1919,177438.52026389964
1920,221350.8167739715
1921,349662.10942371166
1922,274775.8163621604
1923,229433.3534949356
1924,255531.76650606768
1925,224990.52638223025
1926,340430.62545963156
1927,126001.67436508315
1928,200677.34627151396
1929,101096.13264682204
1930,99022.9798758748
1931,136159.94327856065
1932,133877.91638009745
1933,170850.8299642496
1934,202503.947420704
1935,179585.02148399223
1936,203483.04851885187
1937,190402.0529562506
1938,188166.44457295744
1939,247635.41565332765
1940,172278.82349112604
1941,188799.13557833823
1942,208156.61451651598
1943,190932.5682520707
1944,275041.1852612167
1945,312699.46469676006
1946,187517.2967435873
1947,262261.3999540765
1948,213255.6733132654
1949,256639.4450879759
1950,190008.28335369902
1951,300441.4867542155
1952,254380.85320218766
1953,207445.73590001903
1954,220625.4480013367
1955,147022.9092275324
1956,344881.49295171985
1957,204284.01088187273
1958,297840.38760896074
1959,136711.60333857944
1960,111752.63282709518
1961,99219.00212943283
1962,112167.9488738628
1963,116813.52420021433
1964,141123.39830303995
1965,148250.17417458384
1966,145914.18786918785
1967,265791.97796478774
1968,383421.200313543
1969,338808.633838802
1970,364829.84686755744
1971,377240.7605685257
1972,338461.9889987935
1973,237099.29999247871
1974,281030.3478377834
1975,437414.95035147725
1976,291379.7719899393
1977,375189.1127615765
1978,322683.4911495063
1979,298217.3659156297
1980,214984.75793989951
1981,321089.1243967596
1982,214213.52674310585
1983,195578.12071049475
1984,189016.39185082572
1985,245925.87007584196
1986,254962.22036841814
1987,166174.5422956262
1988,179927.7958743291
1989,187831.48568597864
1990,205910.79074756772
1991,216890.24013600516
1992,249290.89950241885
1993,156043.60207535117
1994,238984.88338689727
1995,185591.18616963056
1996,299669.11154014204
1997,261998.6810633503
1998,350359.5629410408
1999,263007.2398615807
2000,285878.38913103816
2001,263141.4597188938
2002,251072.49068303863
2003,255943.31484363752
2004,260635.7788571122
2005,204926.11484466755
2006,178203.88444694917
2007,242266.8417625747
2008,204883.56539079398
2009,190990.13198760725
2010,195356.12181687015
2011,110592.74976696435
2012,155111.63133188992
2013,182847.5619269615
2014,203414.4969116201
2015,193925.04959507773
2016,199079.05604677254
2017,201547.70243294127
2018,97665.00008892066
2019,102695.85352230548
2020,104465.10241110582
2021,89918.06452180949
2022,214695.06927920124
2023,158509.09518227476
2024,278028.5513208792
2025,346038.1239216754
2026,186801.28557787894
2027,152121.66212970123
2028,153051.49166425108
2029,177604.64140229934
2030,250440.01129777558
2031,221775.7252348278
2032,201925.45612000785
2033,237847.77071112389
2034,160817.5523153374
2035,234261.08525191934
2036,206470.9055358689
2037,212250.8324483677
2038,261260.87143839308
2039,181759.87920470387
2040,369644.46171324915
2041,251019.92428652203
2042,199891.60708432086
2043,188458.94842517562
2044,208942.0018756814
2045,212214.90355158164
2046,144328.4675906678
2047,148454.39587737876
2048,109266.2516908882
2049,129495.82839177886
2050,163029.67864065213
2051,79979.82697183752
2052,127844.74661205435
2053,127219.37958226773
2054,78200.84098193012
2055,205738.14336959872
2056,114615.23315118134
2057,114730.8357825097
2058,245664.78164986835
2059,142097.3539112008
2060,215947.82776685778
2061,200866.7611304268
2062,129259.10941106359
2063,93582.88660477022
2064,165938.60392413833
2065,140732.73353558098
2066,209489.6126679745
2067,123380.16491691346
2068,153346.75891298614
2069,72967.62362323026
2070,90739.7501395553
2071,71429.15785524322
2072,187371.68582824833
2073,135934.5626162455
2074,180798.44218608423
2075,135010.36730660457
2076,126496.32865903917
2077,151102.8541215382
2078,119123.52230676716
2079,147999.5744890567
2080,104223.57225132844
2081,107531.93459224976
2082,111558.22379852757
2083,160586.75107158103
2084,89501.55904091404
2085,113665.71229707284
2086,82174.64331024903
2087,125291.8633582365
2088,133598.72663101394
2089,70297.90003701173
2090,112440.04640610045
2091,91501.05759652665
2092,198478.1177619098
2093,177520.94942599098
2094,94622.75268620865
2095,137003.61283919605
2096,82578.46674269324
2097,65249.98509555345
2098,171253.4955634951
2099,56920.688039605535
2100,88525.72725940768
2101,117899.93868017042
2102,119985.30654013164
2103,89386.68424649313
2104,177346.96599423472
2105,113615.45717979423
2106,121944.10216631032
2107,228265.56046806797
2108,124360.92577476456
2109,112879.15575561208
2110,131554.71764426492
2111,150365.28451123284
2112,172985.09763817233
2113,110119.32578549777
2114,105448.19481901763
2115,160427.21044263855
2116,118079.4282681524
2117,147209.64269407527
2118,104801.63012270555
2119,94737.24057178936
2120,97813.1111342848
2121,65920.18448464511
2122,116072.02199664115
2123,81891.85743620027
2124,189719.89207554155
2125,187910.94210696738
2126,168370.17132936645
2127,171801.32050740495
2128,135932.39997081697
2129,117276.29969495066
2130,129526.279973533
2131,153924.59954355966
2132,168523.00004997928
2133,129574.20676149376
2134,128330.04874714935
2135,110665.28345555835
2136,63725.73822994006
2137,109240.22732334078
2138,139311.02949755633
2139,141009.32419762042
2140,118950.11671782038
2141,107896.40696931278
2142,127573.02732628456
2143,143949.5510489076
2144,167294.23370044638
2145,117766.52415168493
2146,182856.3300126052
2147,225029.28171558527
2148,170137.0367204977
2149,135359.9616028283
2150,217749.53632249657
2151,96835.11621802187
2152,188863.96215877298
2153,178608.89419319027
2154,94709.67151180012
2155,128762.0855937567
2156,293308.19775374135
2157,258548.17198624316
2158,221859.91996047442
2159,213108.54902546224
2160,150364.8547605917
2161,231418.42823805782
2162,382931.6495338307
2163,303330.4932131959
2164,233884.7408951055
2165,211088.7397951262
2166,127424.98486903764
2167,212794.42700267502
2168,212978.04746576416
2169,194823.76154105423
2170,215324.18410204898
2171,144144.09395804917
2172,142552.25991440009
2173,177171.43092436055
2174,253076.33670443282
2175,276203.981501084
2176,283346.37272305106
2177,231374.24580653926
2178,208194.55794744115
2179,142962.01556454666
2180,261557.06664467926
2181,187245.81366435002
2182,227488.46109426062
2183,178063.0798174342
2184,127186.61619220543
2185,115389.70914637731
2186,164330.80326273467
2187,135778.7056129679
2188,144066.22722262275
2189,322044.34402061097
2190,36203.50536247433
2191,40509.95890800579
2192,84606.65680937684
2193,91385.43613714326
2194,48448.84622036865
2195,129319.14414939856
2196,89353.93739922675
2197,129115.86846322345
2198,187311.18412709056
2199,166205.02170768153
2200,137043.38718211115
2201,120010.90281294781
2202,155186.28641043435
2203,136769.4871959616
2204,180728.8335779012
2205,120816.55830782617
2206,143338.1917307034
2207,182734.18654994288
2208,236513.76160084162
2209,274988.77980983525
2210,109080.49492397674
2211,106321.75533607337
2212,86764.9404668932
2213,72699.63195949732
2214,149664.84246180742
2215,88235.38266975441
2216,193003.52610615414
2217,68790.89262050015
2218,105522.61518861276
2219,85179.64004196391
2220,74223.28922652933
2221,253304.95069122186
2222,251784.5561985147
2223,326248.4843894492
2224,223120.07791069528
2225,108017.38872796707
2226,242956.84502198902
2227,226895.61586701873
2228,256979.702950996
2229,221233.36569032638
2230,144386.94300700413
2231,195611.43111737038
2232,206456.50157414135
2233,202563.5973974531
2234,223288.05262278387
2235,235972.16381667025
2236,254040.75428109834
2237,339248.06125085754
2238,223486.94458333554
2239,110479.60602946088
2240,180850.64675368415
2241,199535.98607168734
2242,138160.06099153764
2243,114039.53156738379
2244,94554.44440535747
2245,104020.20142325532
2246,137686.27493122336
2247,93744.21347390741
2248,99111.49376080486
2249,96716.88991255782
2250,120874.76704645384
2251,162554.03018763123
2252,240401.61067016365
2253,143343.64358729916
2254,173315.92523109363
2255,212600.18271565536
2256,173685.0758802133
2257,209913.69831682753
2258,155336.9301082673
2259,184986.55074067862
2260,177973.67040591242
2261,165718.80995616998
2262,192839.65573581954
2263,325184.7068798249
2264,379145.1939312156
2265,241121.968614787
2266,245600.2520453156
2267,384966.9554649372
2268,303871.0702803692
2269,166847.67410025993
2270,184997.3910430054
2271,250531.6493194926
2272,230610.9625449102
2273,178404.97428471386
2274,216733.05953453068
2275,235534.68265709686
2276,181165.65776690515
2277,220904.41968431888
2278,161541.29591930128
2279,90382.92401462837
2280,109867.49233449654
2281,177092.36313036195
2282,202608.7343160657
2283,111775.17959530873
2284,93913.62859958556
2285,138338.02500251963
2286,113864.1925853608
2287,292786.830371747
2288,251585.09740439043
2289,355557.9078750506
2290,383595.77115620073
2291,291762.11026667705
2292,356775.0651059796
2293,405087.123936039
2294,330913.1911059563
2295,410804.9887749149
2296,270525.07347799896
2297,267070.7630174041
2298,279849.64319534256
2299,338976.28926864336
2300,315186.0130885423
2301,247061.73409554572
2302,262599.7326707968
2303,231873.2620906817
2304,240448.13260892898
2305,211928.5771808194
2306,215797.4899485269
2307,214331.21419202862
2308,213530.78105168967
2309,248965.48414373645
2310,192850.56102931028
2311,224787.60338833247
2312,183380.04020179552
2313,166757.914604129
2314,149100.73902328606
2315,167959.10581059198
2316,187995.08800827185
2317,195314.78841340722
2318,166375.90675090137
2319,164861.6922156388
2320,160741.79893618045
2321,257333.201453731
2322,177226.5597926603
2323,168367.516827559
2324,160020.74299740832
2325,198793.0888247635
2326,147718.49564387003
2327,189731.3551268678
2328,207565.99390050618
2329,200232.0016367715
2330,186552.10079597842
2331,345978.43633062934
2332,350869.82321809133
2333,305710.57623053796
2334,257808.24483592517
2335,250093.04597002122
2336,322844.64778097864
2337,173475.24286732735
2338,252900.24570634754
2339,210373.0653171416
2340,374569.4949766388
2341,229556.1799431432
2342,224019.0226873793
2343,222483.64502611256
2344,226646.1602387865
2345,236321.90570870516
2346,175039.71431018104
2347,174451.51199197187
2348,213225.91143171611
2349,196126.33929331304
2350,257232.25156350387
2351,223293.0459867564
2352,256947.97923337153
2353,277089.70838257065
2354,101809.97823995983
2355,101005.74520540384
2356,149879.89884978943
2357,199174.52418787635
2358,209641.95885748294
2359,121096.67703000526
2360,105642.79294236132
2361,148942.10496174727
2362,290532.52877992665
2363,149189.63141787227
2364,155712.18231398566
2365,210301.87544399677
2366,167974.42116064666
2367,201637.99010601215
2368,201326.8520996873
2369,208170.20781231622
2370,179469.59041646394
2371,165505.24210388257
2372,170670.80588182525
2373,250046.14184238575
2374,294874.4167638943
2375,218609.4343734257
2376,355423.20513403945
2377,372055.2537941663
2378,139425.54557890206
2379,274600.7789213371
2380,143916.7214728864
2381,200045.13036550814
2382,209744.92011717515
2383,225689.60614012255
2384,260966.123573765
2385,168132.94360167073
2386,132828.35673555886
2387,112704.11554964117
2388,98599.71329704451
2389,145946.73473036248
2390,150967.35021731464
2391,132748.62941914535
2392,85096.26395421941
2393,180082.26069285243
2394,150755.94200513445
2395,210669.8472071468
2396,147729.393435024
2397,235423.95270541753
2398,119206.26739431047
2399,58414.95365058057
2400,42295.5299759893
2401,93247.47895628144
2402,152182.5866495063
2403,151582.4113098645
2404,161638.57604530774
2405,175680.98119121845
2406,124788.94677480543
2407,124927.6538030256
2408,131163.20314519654
2409,121197.30017200626
2410,199929.853437052
2411,120211.38356422004
2412,163463.05891706256
2413,129086.21759721421
2414,123359.32661648038
2415,145467.84518751496
2416,132625.1572796281
2417,107652.69049071334
2418,90247.8912640129
2419,133582.32172152254
2420,108473.49722714258
2421,165028.17673460612
2422,123842.68539969498
2423,141440.20746146832
2424,135035.16027113065
2425,321627.0986247497
2426,223274.39093500402
2427,116004.37114799028
2428,157123.3156508409
2429,92040.05808927158
2430,115764.2934342048
2431,128720.45073524815
2432,119051.96288185475
2433,135714.357405822
2434,153891.98913850944
2435,172100.93710644636
2436,59737.32216413801
2437,100688.57405831077
2438,109013.7565211136
2439,120806.10097654031
2440,133592.86991123704
2441,124873.14666346835
2442,105460.08637445113
2443,133524.2266880015
2444,149759.23651548877
2445,90369.97643167213
2446,180691.13961959677
2447,194814.3076497878
2448,141507.00603471533
2449,111735.89279554012
2450,178390.6387808101
2451,125168.88011890266
2452,240428.21486102202
2453,68219.01198952796
2454,145784.8259997518
2455,138334.05018204782
2456,146013.8857368194
2457,127853.07968311239
2458,108461.98048076518
2459,97272.2791086306
2460,147352.4793439815
2461,92372.24085618863
2462,123543.62097247406
2463,146511.01655604946
2464,205737.853520903
2465,137652.59784161803
2466,113451.68841682337
2467,140199.23581288962
2468,111675.45902085933
2469,125760.95879621877
2470,239699.93392953207
2471,171148.9217231463
2472,227090.62656890257
2473,152657.7989626712
2474,132322.70056875865
2475,231755.45151173678
2476,122262.11009967985
2477,122530.21114973028
2478,207516.144570504
2479,123201.03220861498
2480,134707.30333457293
2481,128834.68637544865
2482,136809.7198065822
2483,94309.2260313378
2484,139765.92539212972
2485,97296.75974053085
2486,150852.86813287303
2487,289678.4280193923
2488,140033.10371134532
2489,158409.4490176941
2490,142509.44674009737
2491,68372.0007754378
2492,197456.41650637315
2493,142853.0980590889
2494,201074.44685334087
2495,111013.17115813463
2496,269832.7772772319
2497,164090.96210935726
2498,96579.7942898813
2499,51061.1993092173
2500,141694.2092821204
2501,135730.65925356452
2502,147183.05417410625
2503,123645.61208732029
2504,193023.07061307377
2505,216562.87138046417
2506,241996.30708071514
2507,303054.58133616374
2508,241255.37367927004
2509,227660.84531380737
2510,204762.23611370777
2511,182886.06246034193
2512,200161.75308255147
2513,234097.86850526684
2514,230796.61328173702
2515,138469.15735897742
2516,158534.48364931156
2517,104695.4786411919
2518,134489.61635068106
2519,212395.6653067486
2520,214951.61954927284
2521,188497.24209931414
2522,229265.64972999142
2523,119895.13660764165
2524,148906.73504045332
2525,157434.93804542866
2526,135925.77217597957
2527,82266.69951023361
2528,105818.08888097758
2529,111508.40199126666
2530,88061.18048886169
2531,249829.6623993108
2532,227803.36025260546
2533,199256.87187047486
2534,234559.2083704113
2535,288403.15651019436
2536,240486.1339330209
2537,225701.91932020767
2538,170210.22548439231
2539,186072.16801798024
2540,168868.02032491995
2541,168767.72237405527
2542,166205.5964520349
2543,134374.5594358255
2544,138654.28894762346
2545,149723.32855173727
2546,162325.16696523307
2547,134697.58471163688
2548,121919.04551113537
2549,170774.18120784912
2550,846189.9015254306
2551,122310.5838498844
2552,107503.62403659029
2553,43157.69909884063
2554,60097.32494627316
2555,87387.54656522446
2556,96453.84181524166
2557,111163.01742208184
2558,153040.28519580196
2559,147441.81842703256
2560,152718.1548653139
2561,104036.96349778562
2562,113945.7283869441
2563,114449.41539221957
2564,169847.24203829447
2565,133853.03507453372
2566,165423.149918841
2567,156367.09903712818
2568,221020.2475218607
2569,217784.4198316804
2570,109079.72780368527
2571,200688.811719579
2572,151412.4279375653
2573,257309.67277509443
2574,254273.67492508027
2575,128127.1449843559
2576,136149.08198753558
2577,161632.70922030797
2578,85483.77020828126
2579,60543.90416448068
2580,113883.01597552566
2581,150448.7074439607
2582,121978.5288567128
2583,266962.22457034444
2584,193233.26288931287
2585,217067.63608711836
2586,227351.84182688108
2587,215998.46954953187
2588,139391.95405373874
2589,156248.51737731622
2590,233443.1597086853
2591,262915.4374939836
2592,214323.88605223817
2593,228855.35302967386
2594,162778.4060077823
2595,189036.7600596376
2596,338255.7263747054
2597,202960.119765323
2598,270944.4560652808
2599,269481.4834445175
2600,250767.87752937715
2601,143075.78836338889
2602,83962.31095811563
2603,99340.43952730516
2604,78004.17059114248
2605,84257.8556706232
2606,173120.38684986945
2607,198894.38938060426
2608,212048.69054793546
2609,154596.12776312325
2610,90411.65849113977
2611,205749.97518061122
2612,166834.736570495
2613,103306.99529273328
2614,93921.5539003934
2615,187842.18207514094
2616,149099.9027341492
2617,268847.24608733016
2618,278206.7309755615
2619,261082.20630369577
2620,182808.5322457366
2621,183907.58850536414
2622,189058.2993040703
2623,209668.1188811471
2624,293639.2414340391
2625,301758.20087024575
2626,171916.98194496802
2627,160289.03333017166
2628,392260.6050289994
2629,369546.68729483907
2630,280524.96292104997
2631,378153.7173290578
2632,342963.41598075035
2633,273153.507648665
2634,331561.8001612531
2635,164065.5804654257
2636,195110.4360357095
2637,173633.91473867992
2638,261694.16518518762
2639,234261.56908009792
2640,172696.79084051578
2641,96827.07843249131
2642,206339.25981350237
2643,117976.19715369646
2644,149522.41167550618
2645,98442.5431566688
2646,110708.63455434199
2647,110901.73992687248
2648,162180.41221722815
2649,133115.66296831152
2650,126000.77136300772
2651,156907.23816741825
2652,350122.1649110424
2653,260065.75122178893
2654,242423.25051411102
2655,346632.11722460866
2656,277157.64925887046
2657,301258.3668161449
2658,256696.01101337915
2659,259335.1240392506
2660,305559.9755457898
2661,318104.25197644293
2662,335451.79493685794
2663,283529.668579075
2664,233495.96369978992
2665,309417.64836259594
2666,254998.74478972226
2667,170530.6505295014
2668,174301.615530354
2669,177147.16434902383
2670,264008.39424961235
2671,176057.05002471834
2672,191131.37625189635
2673,221139.6190589383
2674,234068.0594268478
2675,162595.48665022833
2676,178885.43782750878
2677,234289.33096887945
2678,257526.94040890137
2679,265648.6979605352
2680,281811.80493841536
2681,365347.08259494347
2682,317088.2446992319
2683,434963.93710908183
2684,298187.9109056132
2685,325030.61899543955
2686,237276.55611177156
2687,289412.9851643053
2688,202216.7252416538
2689,181990.4010957491
2690,410544.29279032425
2691,191570.137473508
2692,103828.95635933726
2693,190635.44356882665
2694,106814.37516233986
2695,200028.71042697714
2696,181908.4853027254
2697,205676.90753153834
2698,208114.4185551335
2699,210112.63690032257
2700,174427.10073323105
2701,154806.65723241388
2702,121093.76326297791
2703,87755.33414372259
2704,160718.23882534774
2705,107881.41170282297
2706,91368.6007499876
2707,126462.00190537074
2708,124717.37483908873
2709,90017.24870322632
2710,109381.70559791346
2711,332732.82520328084
2712,375747.379167688
2713,166336.30457063456
2714,131675.4780396953
2715,200764.43562826555
2716,135080.38139089211
2717,167789.11998994462
2718,196142.43296758732
2719,205268.45746186422
2720,202000.5229982737
2721,143134.68570977708
2722,179579.41766449792
2723,150385.66624889008
2724,106034.415379756
2725,125810.53601342102
2726,144253.56452795045
2727,194847.42369703142
2728,172918.5966438616
2729,140402.32538076467
2730,149884.83499112196
2731,100414.88861756443
2732,115472.66959489828
2733,185399.72847721967
2734,192245.8060838246
